"commentId","prId","commentText","author","commentClassification"
"185024580","1047","**We don’t need the handler here.**

This functionality should be internal to the each join. So, I think we should keep it in `JoinsCard` component. External to `JoinsCard` component always should be add, update or remove **whole join** object.","Himadri Ghosh","BUGGYCODE_SUGGESTION"
"185025661","1047","I think it should **Done** instead of **Save**.

Because we are not saving anything in backend here. It just closing the Dialog & Updating JSON in the UI.","Himadri Ghosh","LOGICAL_SUGGESTION"
"185025842","1047","What the use of the `<Box> `here?","Himadri Ghosh","QUESTIONING"
"185026253","1047","`import { JOIN_KEYS, JOIN_ACTIONS } from '../constants';`","Himadri Ghosh","CODE_SUGGESTION"
"185026394","1047","Can we move it → `'../constants'` ?","Himadri Ghosh","CODE_SUGGESTION"
"185034500","1047","@{5f1ea4d770fb250022a6f5c1} Yea got it, but we should to both.","Himadri Ghosh","COMPLETENESS_SUGGESTION"
"185359901","1047","@{5f1ea4d770fb250022a6f5c1} This helper logic is not correct. Please check","Himadri Ghosh","BUGGYCODE_SUGGESTION"
"183046293","1053","```
onChange={(event, options) => {
  const values = options.map(o => o.key)
  handleChange(CONDITION_KEYS.VALUES, values);
}}
```

‌","Himadri Ghosh","CODE_SUGGESTION"
"183563274","1063","what kind of condition is this?","Himadri Ghosh","QUESTIONING"
"183708179","1063","@{5f1ea4d770fb250022a6f5c1}  Need to rename this file as **useQueryTables.js**","Himadri Ghosh","REFACTORING_SUGGESTION"
"183708263","1063","Do we need to query `relatedTables` here?","Himadri Ghosh","QUESTIONING"
"183708473","1063","@{5f1ea4d770fb250022a6f5c1} :point_down:   
  
Can we rename this file & component as **TableSelectionDialog.jsx**","Himadri Ghosh","QUESTIONING"
"183709032","1063","```
export const COLUMN_TYPES = {
  DIMENSION: 'DIMENSION',
  MEASURE: 'MEASURE',
};

COLUMN_TYPES_LABEL = {
  [COLUMN_TYPES.DIMENSION]: 'Dimensions',
  [COLUMN_TYPES.MEASURE]: 'Measures'
}
```

‌","Himadri Ghosh","CODE_SUGGESTION"
"183709193","1063","If we don’t have any use of this then please remove this.","Himadri Ghosh","REFACTORING_SUGGESTION"
"183709560","1063","Simply this can do the job,  
  
`COLUMN_TYPES_LABEL[type]`","Himadri Ghosh","CODE_SUGGESTION"
"183710466","1063","@{5f1ea4d770fb250022a6f5c1}   
  
Do we need to refactor the `parameters` '(i.e. columns') now?   
  
_**Because previously it was in different keys and nested structure for parameter but now we are getting everything in flat single array.**_

‌","Himadri Ghosh","QUESTIONING"
"183710912","1063","@{5f1ea4d770fb250022a6f5c1}   
  
Why we are using another `useEffect` just to do `setMeasures` & `setDimensions` ?  
  
**Can’t we do it in** `onCompleted` **of** `fetchConfigurations` ?","Himadri Ghosh","CODE_SUGGESTION"
"183711133","1063","@{5f1ea4d770fb250022a6f5c1}  :point_down:   
  
Do we need to set another state for `configurations` here?

`const [fetchConfigurations, { loading: loadingConfig, data: configurations }]`","Himadri Ghosh","QUESTIONING"
"183716121","1063","We are doing same check few places, keep one variable on the top,  
  
`const configurations = (data && data.configurableWidget) || null;`

‌","Himadri Ghosh","CODE_SUGGESTION"
"183572511","1064","Can you please make it c → country","Anirudh Malode","CODE_SUGGESTION"
"184268644","1068","Why we are querying `relatedTables` inside `relatedTables` again?

I think it should be like this,

```
tables(baseTable: $baseTable, joinedTables: $joinedTables) {
  key
  alias
  description
  relatedTables {
    alias
    description
    key
  }
}
```

‌","Himadri Ghosh","CODE_SUGGESTION"
"184862455","1069","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c} Can’t we do it like, `extras.sizing.byStep(3)`","Anirudh Malode","CODE_SUGGESTION"
"184863741","1069","Please do it like,  
!!onChange && <onChange function with all parameters>.

‌","Anirudh Malode","CODE_SUGGESTION"
"184865132","1069","MenuProps='{'{ classes: '{ paper: classes.select '} '}","Anirudh Malode","CODE_SUGGESTION"
"184866422","1069","Can’t we use spacing'(1') directly → By replacing theme → spacing","Anirudh Malode","QUESTIONING"
"184868372","1069","Please add,  
'(pickerRanges || '[']')","Anirudh Malode","BUGGYCODE_SUGGESTION"
"184869279","1069","Please, import it with top imports like after line no. 4 → default imports","Anirudh Malode","CODE_SUGGESTION"
"184985135","1069","If you are looking for 128 px height, then

`maxHeight: extras.sizing.byStep(4),`","Himadri Ghosh","CODE_SUGGESTION"
"184986691","1069","Just pass the `customMonths` here like other filters.

Do required things inside respective component.","Himadri Ghosh","CODE_SUGGESTION"
"184986825","1069","``key={`${type}-custom-month-range-filter`}``","Himadri Ghosh","CODE_SUGGESTION"
"184988048","1069","**Why taking this much pain!** 

Keep `SelectDateRange.jsx` in the same folder.","Himadri Ghosh","CODE_SUGGESTION"
"184988624","1069","`margin: spacing(1)`

**Please remove, we don’t need this.** This causing issue, pushing two select field towards right side.","Himadri Ghosh","BUGGYCODE_SUGGESTION"
"184989594","1069","Change the file/component name to `ClientMonthRangeFilter.jsx`

Somewhere it `ClientMonthRangeFilter` , somewhere `ClientCalendarRangeFilter` . Follow same naming.","Himadri Ghosh","CODE_SUGGESTION"
"185013539","1069","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c} extras.sizing.byStep'(6') = 512px","Himadri Ghosh","CODE_SUGGESTION"
"185014015","1069","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c} If need it at top level we can do it in transform function '(i.e. `transformClientCalenders`'). I don’t see now it’s required for other components. So, we can keep it in `ClientCalendarRangeFilter` component as of now.","Himadri Ghosh","CODE_SUGGESTION"
"185065135","1073","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c} Put 1 check here like, !!`sortedCustomMonths` && <Ur sorting thing>","Anirudh Malode","CODE_SUGGESTION"
"185073005","1073","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c} Is this not solving the problem? :point_down: 

```
const sortedCustomMonths = [...(customMonths || [])].sort((a, b) =>
  isAfter(new Date(a.startDate), new Date(b.startDate)) ? -1 : 1
);

<SelectDateRange
  start={range && range.start}
  end={range && range.end}
  startLabel={startLabel}
  endLabel={endLabel}
  id={`${type}-select-date-range-filter`}
  customMonths={sortedCustomMonths}
  onChange={values => handleOnChange(values, index)}
  gridItemProps={customDatePickerGridItemProps}
/>
```

‌","Himadri Ghosh","CODE_SUGGESTION"
"185073589","1073","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c} This function called twice, Can we avoid doing it here?  
  
Check my above comment :point_up_2: ","Himadri Ghosh","CODE_SUGGESTION"
"185674074","1075","`import { CURRENCY_SIGNS } from 'bizom-mui/lib/utils/characterCodes'` should be at line no. 9","Anirudh Malode","CODE_SUGGESTION"
"185674681","1075","Can we use `spacing` instead of `extras.spacing.byStep`,  
Same goes for below `totalItems`","Anirudh Malode","CODE_SUGGESTION"
"185676892","1075","can we do it like only, `offers.length > 0`  →instead of `(offers || []).length > 0 `","Anirudh Malode","CODE_SUGGESTION"
"185689140","1075","`import { CURRENCY_SIGNS } from 'bizom-mui/lib/utils/characterCodes';` Please, keep this above","Anirudh Malode","CODE_SUGGESTION"
"185691802","1075","Is it Ok to put it here. If possible, can we move it to any constants file.","Anirudh Malode","BUGGYCODE_SUGGESTION"
"185692889","1075","Keep this import with other material ui imports.","Anirudh Malode","CODE_SUGGESTION"
"185693127","1075","Please use `spacing` instead of `extras.spacing.byStep`  
Same for below `chip` class css.","Anirudh Malode","CODE_SUGGESTION"
"185693530","1075","Can we please put into any constants file & use it.","Anirudh Malode","BUGGYCODE_SUGGESTION"
"185693917","1075","Please map using,  
`filters` → '(`filters` || '[']')","Anirudh Malode","CODE_SUGGESTION"
"185695388","1075","Please, put this on `import { CURRENCY_SIGNS } from 'bizom-mui/lib/utils/characterCodes';` → line no.9","Anirudh Malode","CODE_SUGGESTION"
"185695735","1075","If we don’t need this commented code → Please remove it.","Anirudh Malode","REFACTORING_SUGGESTION"
"185669050","1076","`const [conditions, setConditions] = useState([]);`","Himadri Ghosh","CODE_SUGGESTION"
"185669489","1076","`[ ...(new Set(joinedTables)) ]`","Himadri Ghosh","CODE_SUGGESTION"
"185669666","1076","``key={`join-conditions-${index}`}``","Himadri Ghosh","CODE_SUGGESTION"
"185681288","1076","@{5f1ea4d770fb250022a6f5c1} Please check this logic

```
useEffect(() => {
  if (!join[JOIN_KEYS.JOIN_CONDITIONS]) return;

  const {joinConditions: condition } = join;
  
  if (!!condition[CONDITION_KEYS.CONDITION_MODELS]) {
    setConditions([condition]);
  } else {
    setConditions([
      {
        conditionType: COMPOUND_CONDITION_TYPE.AND_CONDITION,
        conditionModels: [condition],
      },
    ]);
  }
}, [join]);
```

‌","Himadri Ghosh","BUGGYCODE_SUGGESTION"
"186975083","1080","Why need another state '(i.e. `selectedWidget`') to store widget,

`const [fetchWidget, { data, loading: loadingWidget }] = useLazyQueryWidget(..`  
  
Is above `data` is not same as widget?","Himadri Ghosh","CODE_SUGGESTION"
"186976051","1080","To make it `ellipsis` and in 100% width we are adding class on Grid.

Is it not solving passing props as `display=""inline""` and `noWrap` in `Typography`","Himadri Ghosh","CODE_SUGGESTION"
"186976228","1080","We are doing an expensive job keeping only a loading state all the way to `playground` component.","Himadri Ghosh","BUGGYCODE_SUGGESTION"
"186716092","1083","@{5f1ea4d770fb250022a6f5c1} I am still not convinced with this, still you can merge this.  
  
We discuss this later and find better solution.","Himadri Ghosh","COMPLETENESS_SUGGESTION"
"188404905","1092","This part is enough, you don’t need to put a ternary condition","Rahul Ghosh","CODE_SUGGESTION"
"194453423","1092","@{5f1ea4d770fb250022a6f5c1} Decline this PR?","Rahul Ghosh","QUESTIONING"
"189208878","1096","@{5f1ea4d770fb250022a6f5c1} why we are doing this ?","Himadri Ghosh","QUESTIONING"
"189226811","1096","It’s should adding it again, We have done changes other places while doing it.  
  
@{5f1ea4d770fb250022a6f5c1}  So, better we revert the previous PR","Himadri Ghosh","BUGGYCODE_SUGGESTION"
"189679095","1104","This is the main change right? Where the type is boolean, but we are not showing in string format?","Rahul Ghosh","QUESTIONING"
"189910084","1105","@{5f1ea4d770fb250022a6f5c1} , let’s not merge it for now. If we are releasing with these changes, then let’s merge it.","Rahul Ghosh","LOGISTICS_SUGGESTION"
"189962578","1105","Spelling of widget is wrong, did you test this?","Shubham Sharma","BUGGYCODE_SUGGESTION"
"190174699","1112","These changes are yours?

‌","Rahul Ghosh","QUESTIONING"
"190247119","1116","Keep this enums inside `PaymentGateway/screens/Ngenius` ,because this is very specific Ngenius.","Himadri Ghosh","CODE_SUGGESTION"
"191798870","1121","Try a non-mutating way of delete","Rahul Ghosh","CODE_SUGGESTION"
"191799473","1121","Why allParameters instead of allProjections?

‌","Rahul Ghosh","QUESTIONING"
"191803390","1121","I would suggest to keep both instead","Rahul Ghosh","LOGICAL_SUGGESTION"
"191803562","1121","Get both instead

‌","Rahul Ghosh","LOGICAL_SUGGESTION"
"191816731","1121","I’m not really comfortable with this kind of change, where we are passing a whenThenIndex. Can we not figure out with the index, key and value itself?","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"191931133","1121","This should be done in a separate PR, it’s not related to this PR","Rahul Ghosh","LOGISTICS_SUGGESTION"
"191931620","1121","Rename GroupBy'_OrderBy appropriately, and make the changes in a separate PR","Rahul Ghosh","SPELLING_SUGGESTION"
"191931759","1121","Please name this properly","Rahul Ghosh","SPELLING_SUGGESTION"
"192734501","1124","@{5f1ea4d770fb250022a6f5c1} Can we avoid this unnecessary changes before committing?

This file has very few changes but there are so many diffs! why we remove semi-colons '(;')?","Himadri Ghosh","CODE_SUGGESTION"
"192046200","1126","I mentioned this to be resolved. Still NOT DONE!","Rahul Ghosh","COMPLETENESS_SUGGESTION"
"194302355","1128","@{5f1ea4d770fb250022a6f5c1} I am not sure what the bugs! Can you please mention the tickets in PR description?","Himadri Ghosh","DOCUMENTATION_SUGGESTION"
"194359339","1128","Why are we doing this?","Rahul Ghosh","QUESTIONING"
"194359459","1128","Also the aliases should be driven from the projections right? Instead of dimensions? Please get clarity on this, during the standup","Rahul Ghosh","QUESTIONING"
"194431674","1128","Looks good to me, @{557058:b9557086-1e7e-44c9-9383-1c4bb5904f76} please check it on your side once","Rahul Ghosh","COMPLETENESS_SUGGESTION"
"194450594","1128","Keep it as it was before '(right side of the ADD JOIN button')","Himadri Ghosh","CODE_SUGGESTION"
"192944159","1129","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c}  If this PR is complete we have to do it before merge, Otherwise will not have track OR might forget.","Himadri Ghosh","LOGISTICS_SUGGESTION"
"193187448","1129","If not required, please remove.","Himadri Ghosh","REFACTORING_SUGGESTION"
"193187572","1129","`No columns for selection`","Himadri Ghosh","CODE_SUGGESTION"
"193188269","1129","Same import in line 19 & 20","Himadri Ghosh","CODE_SUGGESTION"
"193191002","1129","Can we declare in line 175?","Himadri Ghosh","QUESTIONING"
"193198072","1129","I didn’t understand this comment?","Himadri Ghosh","QUESTIONING"
"193200050","1129","Remove it, it may not be required. if there any feedback later we can plan for it. ","Himadri Ghosh","REFACTORING_SUGGESTION"
