commentText	commentClassification
default value in db for is active is hence approving and no validation of columns in model file . 	COMPLETENESS_SUGGESTION
need back merge .	LOGISTICS_SUGGESTION
 activityformdatas array declare this variable before if condition because if condition fails all other statements will give error if possible try to include all statements related to this variable under if	CODE_SUGGESTION
 feee a b d e f sir if this is working fine please merge . 	LOGISTICS_SUGGESTION
avoid db call on main thread ?	BUGGYCODE_SUGGESTION
 const handleexport . . . 	CODE_SUGGESTION
why these steps ?	QUESTIONING
this is a default value should it be an object ?	QUESTIONING
better to make it apply bcoz not saving 	SPELLING_SUGGESTION
why we have commented this condition ?	QUESTIONING
please explain it .	QUESTIONING
please get it verified and update pr for merge .	COMPLETENESS_SUGGESTION
we shouldn t solve this this way it will be hardcoded this way . it should be based on locale value . 	BUGGYCODE_SUGGESTION
remove this line .	REFACTORING_SUGGESTION
space before and after space after and before .	REFACTORING_SUGGESTION
probably have to do somewhat reverse of getting the userids under the given users .	LOGICAL_SUGGESTION
planned for qa then we merge .	LOGISTICS_SUGGESTION
please get it verified and update pr for merge .	COMPLETENESS_SUGGESTION
 export const ledgers ledgers 	CODE_SUGGESTION
what exactly is happening here ?	QUESTIONING
not getting why changing pjpstartdate if not calculationg noofdays it will have issue na .	QUESTIONING
is this required ?	QUESTIONING
space after comma 	REFACTORING_SUGGESTION
 props .theme .spacing is not correct for line height . please use typography properties .	CODE_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
wow you are having to use retailer model classes as part of this . i hope there is some plan in future where you may not need this ?	CODE_SUGGESTION
please check .	COMPLETENESS_SUGGESTION
please use spaces for and brackets .	REFACTORING_SUGGESTION
can i know the reason for adding null condition for user .username	QUESTIONING
please change the name of variable to outletcreatedbyuser as this is what the variable holds the data for .	SPELLING_SUGGESTION
space after ! 	REFACTORING_SUGGESTION
can we also handle the same in backend ? either comment out the code if there is an option of soft delete with active field please soft delete the entry by setting active isactive .	CODE_SUGGESTION
while sending we need to check the setting is enabled for outlet or warehouse and the outlet id is warehouse or outlet . if we not check the logic will be different .	LOGICAL_SUGGESTION
how will this part help ?	QUESTIONING
will warehouseids contain single or multiple values ? if multiple then will need to fetch the setting for each warehouse .	LOGICAL_SUGGESTION
a small suggestion . this datetimeformatter can be set as a static variable	REFACTORING_SUGGESTION
check once i think alreday exist	COMPLETENESS_SUGGESTION
please raise the same changes to release branch	LOGISTICS_SUGGESTION
format the code .	REFACTORING_SUGGESTION
please add the version to the main pom . all the modules should be using the same versions	CODE_SUGGESTION
please resolve conflicts .	LOGISTICS_SUGGESTION
please replace android .support items with androidx 	SPELLING_SUGGESTION
move it to create table command refer arswarehousedetails .sql	CODE_SUGGESTION
any specifics why is this required fetch fetchmode .select i mean does this optimisation has anything to do with the mappings table ?	QUESTIONING
please use after sql query	CODE_SUGGESTION
please check the chance of mremarksview ! ! .text .tostring getting null . better get this value into a local string and use stringutils .isempty method . check it once .	CODE_SUGGESTION
i have created helper function for sale template this is loadsheet so we cant use it here	REUSE_SUGGESTION
please resolve the conflict 	LOGISTICS_SUGGESTION
can remove this	REFACTORING_SUGGESTION
correct indentation . use single tabs	REFACTORING_SUGGESTION
why we are trying to do here ? does this works point down appshelltoolbar title title notifications appshelltoolbar 	QUESTIONING
there can be multiple areas . mapped to single outlet . if zone is taken from orgoutlets then sub zone also might vary . warehouse area zone subzone can vary based on getareaandwarehouseinfoforoutlet result .	LOGICAL_SUGGESTION
where is this used ?	QUESTIONING
please get it verified and update the pr once verified	COMPLETENESS_SUGGESTION
tds is in ri branch and invoice is for master .	LOGISTICS_SUGGESTION
looks good to me b e e c c bb f please check it on your end	COMPLETENESS_SUGGESTION
 no entry sign build is failing on this pr please look into it .	BUGGYCODE_SUGGESTION
allowing it to pass ?	QUESTIONING
 fromoutletids is declared as array not able to see in current view . this is just for informational purpose for other reviewer as well .	CODE_SUGGESTION
avoid dual tabs	REFACTORING_SUGGESTION
remove comment if it s not required	REFACTORING_SUGGESTION
 f ea d fb a f c why we are doing hardcoding ? this is not recommended .	BUGGYCODE_SUGGESTION
 onchange event options const values options .map o o .key handlechange condition keys .values values 	CODE_SUGGESTION
resolve conflicts .	LOGISTICS_SUGGESTION
last processed beat response is getting stored . if a beat creation is failed due to some reason and consecutive next beat created successfully . how it will show user one of the beat failed while creation .	QUESTIONING
 fb f df c f f ea d fb a f c please clean up useless code and keep in the same commit pr . we can always revert and bring back if we need in future . that way we will keep our code base clean .	REFACTORING_SUGGESTION
why are we using span ?	QUESTIONING
please correct indentation	REFACTORING_SUGGESTION
please resolve conflict .	LOGISTICS_SUGGESTION
function name should camelcase !	SPELLING_SUGGESTION
formatting is in correct .	REFACTORING_SUGGESTION
resolve conflict .	LOGISTICS_SUGGESTION
 e a b fe a c ad c there are conflicts please resolve	LOGISTICS_SUGGESTION
is it possible to have an interface for fileupload and have tus specific implementation as an implementation of the same . currently all classes config names are tied up with tus .	LOGICAL_SUGGESTION
 a e a f b e d d ed e why we have to do like mutedtext seller mutedtext ? any issue with mutedtext seller mutedtext ? note every where observing this pattern . 	CODE_SUGGESTION
can we show the genericformdatanew have zero index used or not .	CODE_SUGGESTION
 aaf e a d e b c d d db e a b fe a c ad c can we expose comment variable on saved config ? so that we can also set comment at json creation time .	LOGICAL_SUGGESTION
don t hardcode	BUGGYCODE_SUGGESTION
alter the mimetype according to attachment	CODE_SUGGESTION
please open a bug to remove this load model and connect it by linking models .	LOGISTICS_SUGGESTION
can we also control it on server side while saving it .	LOGICAL_SUGGESTION
move this in syncactivity . because not using anywhere else	CODE_SUGGESTION
type caste the data as an object else when empty it sends an array and when data present sends a object it s a wrong thing .	CODE_SUGGESTION
mainatain idenatation and check for suffixtosalereturnno 	CODE_SUGGESTION
please get it verified and update the pr once verified .	COMPLETENESS_SUGGESTION
use the key from previous constant	CODE_SUGGESTION
remove commented lines .	REFACTORING_SUGGESTION
here if loop the batchid will reset or not . check .	COMPLETENESS_SUGGESTION
merging as this is simple change .	LOGISTICS_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
why are we using transporters word here ?	QUESTIONING
remove invalid spaces .	REFACTORING_SUGGESTION
for proper readibility please add count of total character otherwise other people have to count every time . to find total char length of this invoice template	CODE_SUGGESTION
please correct function name	SPELLING_SUGGESTION
make id subquery data view failure 	CODE_SUGGESTION
 bugs code in same branch please fix and push the required code only .	LOGISTICS_SUGGESTION
 aaf e a d e b c d d db if we configure editorconfig properly any auto formatter changes should not committed . developer might be following their favourite formatter pattern in the code editor but editorconfig will take care of formatting same manner while committing . ref . .editorconfig file in root directory . read more 	LOGICAL_SUGGESTION
the code is duplicated can we write the function in one model and call it ?	BUGGYCODE_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
if it optional please put a default value	BUGGYCODE_SUGGESTION
should it be and or condition ?	BUGGYCODE_SUGGESTION
 aaf e a d e b c d d db there are few minor comments from me e a b fe a c ad c once those are addressed please proceed . pre approving it .	COMPLETENESS_SUGGESTION
why is this needed ?	QUESTIONING
remove unnecessary lines	REFACTORING_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
please get it verified and update pr for merge .	COMPLETENESS_SUGGESTION
maintain the indentation	REFACTORING_SUGGESTION
you can use includes	CODE_SUGGESTION
please change to not condition	CODE_SUGGESTION
master multidistributor branch have fixed . please check and remove if not requried .	REFACTORING_SUGGESTION
